,apple,aquarium_fish,baby,bear,beaver,bed,bee,beetle,bicycle,bottle,bowl,boy,bridge,bus,butterfly,camel,can,castle,caterpillar,cattle,chair,chimpanzee,clock,cloud,cockroach,couch,crab,crocodile,cup,dinosaur,dolphin,elephant,flatfish,forest,fox,girl,hamster,house,kangaroo,keyboard,lamp,lawn_mower,leopard,lion,lizard,lobster,man,maple_tree,motorcycle,mountain,mouse,mushroom,oak_tree,orange,orchid,otter,palm_tree,pear,pickup_truck,pine_tree,plain,plate,poppy,porcupine,possum,rabbit,raccoon,ray,road,rocket,rose,sea,seal,shark,shrew,skunk,skyscraper,snail,snake,spider,squirrel,streetcar,sunflower,sweet_pepper,table,tank,telephone,television,tiger,tractor,train,trout,tulip,turtle,wardrobe,whale,willow_tree,wolf,woman,worm
mouse,0.7600113203107497,0.5841791081044038,0.6411279565084581,0.45780003933879365,0.24253571407884533,0.798746723806742,0.5905525173156143,0.4974232639895654,0.7920856357650876,0.774721248511061,0.5866875748933483,0.6159227412270041,0.7127625945588898,0.7218269429569601,0.5967901056336662,0.5878692481254499,0.694470196887848,0.669892818554268,0.5887878183463975,0.5996439827389677,0.7965736413697131,0.5941876208069332,0.7462790346734143,0.6964917618970101,0.6045715453599838,0.7623263962214233,0.5315360242794326,0.40823504631326757,0.7398212045355053,0.4696612545962703,0.6426140836843666,0.608702032846546,0.43739226874637804,0.6468551490150227,0.4852891564616413,0.6183715437604567,0.17873755113396395,0.6713941272064232,0.3408753613382135,0.8212911045350519,0.6931480639079974,0.7627949937573105,0.43606550353336737,0.5558169053912729,0.3649300094763255,0.49264014194905825,0.6114087063976626,0.7027498548726684,0.7477576766392549,0.7530107804367054,0.0,0.6289994030470704,0.6963669971085735,0.8413448102151102,0.7280730936360729,0.3304073300498176,0.7745146659443651,0.6584553332790701,0.6964970065177709,0.6624167517699777,0.6837796930002744,0.7027111198788021,0.7320196482572822,0.2835127316324565,0.2146808267684236,0.18890997231462547,0.3876785978719096,0.5118353557838442,0.7723774216203483,0.7417963109796013,0.7163371296990156,0.7351918714364021,0.3876659945423121,0.630984887821823,0.14142595395180124,0.5233978918049662,0.7893721426265282,0.5360195885977306,0.5528484866035146,0.5713390001296049,0.21527346309664264,0.7458425687626868,0.8331551320759243,0.7323408874535584,0.7648105897113295,0.6625913014303694,0.7235196227507749,0.7437542161899223,0.4892020587830135,0.7285333254573322,0.682984325463096,0.52912415729802,0.7333956879334272,0.5166021513236263,0.7382913714806807,0.6627673373008938,0.6493163792712932,0.4781744755999253,0.6245026335257307,0.6071432018632723
mushroom,0.8011172031181274,0.6886702121161934,0.7662183453096099,0.683311257729065,0.5908796898474626,0.9245491034529101,0.6934238264995356,0.7007260038014741,0.7952224842308048,0.7815193682985193,0.6682250432857696,0.7513273799916355,0.7831596386683289,0.8093221016356237,0.6605028525015647,0.7275279160512144,0.8091468480952045,0.7320796095906482,0.6478019549733778,0.7555731122878311,0.7915355924980776,0.7519702134940103,0.7936248640637589,0.7589616505519021,0.8361150539035395,0.8093872107567476,0.674653703411237,0.6421260452786269,0.722642257012673,0.6922952433787894,0.8344638818397385,0.707896340599093,0.6236786071893918,0.5924608509828606,0.6761558461259957,0.7542460503161876,0.7242394240179166,0.6702571105334685,0.659026744929156,0.8532491877097698,0.6086435597155783,0.829131911115377,0.6921261607827771,0.726392311014928,0.6101382474489598,0.6588788092438483,0.729660259583838,0.7277641287533583,0.806272926952773,0.747911453766708,0.6289994030470704,0.0,0.7462300523375958,0.7853786967377129,0.7253172380534187,0.5978050120122198,0.6915687255039333,0.6906988180084109,0.7649867610847145,0.6723920419555633,0.7182643513299957,0.7353104993105266,0.6804839886260181,0.5776561734954344,0.6885347046656968,0.6454107745701343,0.668790210429124,0.6911246911025344,0.7977886510785576,0.7408869170086301,0.6912208930704452,0.7668158390847402,0.666084621787627,0.7757231526490116,0.4982408739676175,0.6216958560592636,0.7953544657417544,0.4887714639673799,0.6786276589536291,0.7364320733833751,0.5912718022608716,0.8062676743430697,0.8020489912518793,0.7840585473880852,0.7278054655776125,0.749850909164151,0.8950615115876113,0.7949663028609624,0.717272024409759,0.7942835597360451,0.7706728467152575,0.6883679763878813,0.6140427161623848,0.6312692347269159,0.849116993179706,0.8376895343816344,0.687070546770643,0.7016380386628308,0.7669504541347587,0.7058671798244638
oak_tree,0.7710624318239281,0.8355066553211222,0.6836929134464427,0.6254640947352704,0.6145960312025245,0.7551757961123311,0.7040928728817802,0.6826003761475735,0.719250954805742,0.779807743012272,0.7115582294361138,0.5617620778102228,0.47856879442759237,0.5660662403639759,0.6910819718886463,0.5340041868899141,0.8031384457839423,0.4006592163580486,0.711493283962183,0.5372739157595612,0.791679542796613,0.6949200785958138,0.7941288853473564,0.41201595936929714,0.8008837332128189,0.6658727052958958,0.7422480814346486,0.5784101781917547,0.7697617922128054,0.6453899173016178,0.8073755577565356,0.5687351944929598,0.6248871363858368,0.2649293373631,0.7296382487275155,0.5584207177982661,0.7843183464920332,0.25554672862034533,0.6006229377651835,0.7719985540198506,0.6573373977853146,0.7236865833662282,0.7415357207491097,0.7233225180383693,0.6653337482263209,0.7105864726563426,0.5227261587222846,0.079588358865606,0.7411859967182852,0.48838892317167315,0.6963669971085735,0.7462300523375958,0.0,0.8218732457296501,0.8569419089638781,0.5944591418423255,0.4211794453626586,0.7386630570717893,0.5044659685842197,0.1194663095008861,0.26177273625057185,0.7429084897696321,0.809701002054456,0.6664957034739258,0.7188910027498472,0.6280094777090078,0.6986647982309528,0.7237635604088175,0.40638809380947016,0.5878539160342164,0.7745175860529443,0.4862970099707222,0.6621300331884152,0.795429776709711,0.6284251879401699,0.6379939869753627,0.5194306833677298,0.7410346136257506,0.7859061556132424,0.6944620587861257,0.6397322205274019,0.5370053490702451,0.8020421849348298,0.8364053719990808,0.6439926719439385,0.515243628665428,0.7902721309250119,0.6800790371085973,0.749436055070624,0.5765500749498798,0.49682540212059234,0.7748908716167608,0.7788067575425979,0.7255179684352455,0.6871403693509254,0.7580945360755676,0.08771867091505658,0.7404181745837114,0.5940262162682515,0.7512721377802443
orange,0.49307425162786755,0.7598723265682941,0.8097102529411727,0.8391657892199387,0.8608875270706059,0.9099026178363093,0.7702173475529749,0.8217892412308181,0.7319011222339574,0.7546511364281098,0.6246285182251547,0.7865800162098328,0.8698572183048017,0.8520177719390163,0.8426128149913216,0.8298801754346246,0.7699584404935405,0.8257187936930006,0.8541402300618709,0.8503573540422775,0.8481564788575768,0.8071950846466106,0.7027971385728774,0.8124322679437372,0.8437636825127857,0.8112379626539553,0.7738087391396554,0.8512418210420876,0.7756121329713608,0.8229794878844942,0.8990306036964005,0.8855190235635985,0.811841073999406,0.8359335643281841,0.7778887863126374,0.8033924290805737,0.7697884041196241,0.845812604605999,0.8433837624877344,0.8520647878222816,0.812369788155838,0.859640859075111,0.8749118393780047,0.8195377074855122,0.8335186079636197,0.7337173362954611,0.7962715734004171,0.7947437052135017,0.8003795943832768,0.824754582384249,0.8413448102151102,0.7853786967377129,0.8218732457296501,0.0,0.8830575870627723,0.8506994618625643,0.8463227234564235,0.46560479736065274,0.8196410147137236,0.8239741592504168,0.8004636580535986,0.6608168793118248,0.7287068762959126,0.8853306967124562,0.8340406471803337,0.8098722326095273,0.8719892313030537,0.8550530737971551,0.8744054913483029,0.8634264908429903,0.7784620105682691,0.8292857347385019,0.8466242579026031,0.8739431020852391,0.8550367330906277,0.8849436714868277,0.8625596117816501,0.8090883874380977,0.8223025416068487,0.837701538869755,0.8163923704224796,0.8800172947412535,0.7365444848094721,0.5859875104866084,0.8254475307217911,0.8737948783634519,0.8316330231693062,0.8195090950183713,0.8259366351709303,0.8625372698460114,0.8200352854241004,0.835716855314313,0.7336908851456281,0.8743239434944057,0.8011701202679191,0.855935948067376,0.826133266307206,0.8373004909204486,0.782383169538277,0.8175582861945829
orchid,0.8078415858682888,0.760139101606692,0.8093745942962364,0.7697535895458455,0.7913947879422697,0.8455095797909895,0.6762834496990067,0.8447530584747419,0.8652668500772788,0.8693499442781599,0.7908846503422196,0.8064424828379058,0.8286732583226796,0.8078407726670065,0.6798575422746416,0.7960263674257837,0.8895729778281682,0.7840093961067729,0.7499625763756426,0.7589076276448052,0.8482807766013956,0.8489013111407218,0.8734406053200893,0.8619253749795905,0.8836445264221638,0.8464440603298888,0.7423950698249845,0.7868749326524682,0.8441467510246704,0.753805884365223,0.8366332354830851,0.7834537856754566,0.7514550328914718,0.7925134298717478,0.8355702371706132,0.791766635272368,0.7676947921656532,0.7800918945311293,0.7639477024447585,0.9300818894652876,0.7869014160076984,0.8735033744716961,0.8154525129559692,0.8462338448454867,0.7389086294487845,0.7343660711835815,0.7888787385211529,0.8549489275302253,0.8594945719360134,0.844472517219088,0.7280730936360729,0.7253172380534187,0.8569419089638781,0.8830575870627723,0.0,0.774488999107235,0.810733810683003,0.8014395895782556,0.8001813708686596,0.8283224212179736,0.8377804620983138,0.7838508810927791,0.6450931212569617,0.7697346241377443,0.752129971869855,0.7036374671422183,0.7755399915230852,0.7788458488534354,0.8253401717325262,0.826805310713598,0.5980270670031207,0.8617316036432398,0.7676748426976131,0.8039776190497913,0.7251281982742094,0.8020410583575384,0.9060713113608599,0.8076027409778478,0.8568500105664939,0.7352652703475167,0.7472270311089335,0.8091341917191436,0.8765451946927274,0.8216460072400954,0.8159489357130221,0.8351592937590926,0.9219618061262749,0.8641511137084361,0.863550667768281,0.8908507588902761,0.8162742565756269,0.7725225552254973,0.5418534341249085,0.7750916424619056,0.9378396843205311,0.8360872106793849,0.7981361692911806,0.8110266121525735,0.8023715211551574,0.8254854906652815
otter,0.7539404528242696,0.6355562644198895,0.5814564175272934,0.25878733889396044,0.09769227092624289,0.7774654217657756,0.5643914894797727,0.5156097606768922,0.6867905124994333,0.6987791107416093,0.5638698890868885,0.5254911089210482,0.5561234598878773,0.6926386133937685,0.5403766667363822,0.41779740488476946,0.7099945375397289,0.5821722295250915,0.5369484712857107,0.5225844451164781,0.7689737314363597,0.46453304926984484,0.729080166465779,0.5460788984570718,0.6756042416160923,0.6981208662213423,0.4966047604882162,0.22283991645223988,0.7241006178134615,0.38558522075616575,0.4324327779686863,0.46538603166083425,0.35826329587905237,0.49766167589275,0.47454182687660573,0.5244492438611825,0.5583240079873166,0.5702204303556853,0.3595725963987537,0.7716620676231382,0.6440464982375054,0.734895088120793,0.4501531614937688,0.5062977138431906,0.37848724079550866,0.42597388288725635,0.516922928572438,0.5967589614631572,0.6713708894681518,0.5792933024858631,0.3304073300498176,0.5978050120122198,0.5944591418423255,0.8506994618625643,0.774488999107235,0.0,0.6377483025799691,0.6032693587974753,0.6322110674193351,0.5275536174374805,0.5710953238471024,0.6679516267191752,0.7933709798122268,0.31903084934241743,0.350227392827976,0.33153806752595094,0.3504298696391396,0.4419659473090892,0.6881438948422722,0.611722718436635,0.7303187742866765,0.5441300374667346,0.08821269856099345,0.5268760052582075,0.2088651532242345,0.38248539779174306,0.626835393197885,0.4414382987186716,0.552588299792346,0.5306957192399495,0.2824453433968558,0.7049448437154898,0.8071295026610463,0.7935967199893482,0.6893803439557791,0.5559279301756713,0.7357749354804535,0.6664745597528183,0.5002785352057841,0.6864353551702603,0.6132879671355123,0.5170656038623551,0.7365257884067966,0.4020844023331601,0.7158597615040763,0.42105692110927895,0.5058280244096565,0.45029098333035966,0.5233078758372363,0.5776184163775224
palm_tree,0.8133527906609668,0.8219057360516385,0.7369473871163654,0.6989053599637414,0.6890076543095247,0.823373093689608,0.7517428784454001,0.7740888690279493,0.7646764112284421,0.8259618885230382,0.7555357543807961,0.6712337129074093,0.5997347406481442,0.6638970565318548,0.6688123617965498,0.582310020881932,0.8403258279314518,0.5739167375769085,0.6348809953776269,0.7266141390977021,0.8395751050530914,0.7431363402119032,0.7806882691405714,0.48436332494543344,0.8582343684180258,0.7260439678783654,0.700427073572917,0.6331815300401586,0.8039686311946669,0.6315661044755768,0.7826300207464923,0.6144489309786133,0.6604228215221791,0.4441007349005631,0.7911930508796666,0.6507520780039568,0.859911311122593,0.440671142049722,0.6955999698172614,0.8275646839266398,0.6973609684043031,0.8137931614385152,0.7454543650609687,0.7281215420408675,0.6515790035332207,0.6662994640276839,0.6452843624815096,0.43854723676784735,0.7286154011935186,0.5461692406122258,0.7745146659443651,0.6915687255039333,0.4211794453626586,0.8463227234564235,0.810733810683003,0.6377483025799691,0.0,0.7328202779792894,0.6485797333640646,0.3535625559548934,0.4998203712229785,0.7691012881107716,0.7934401727318231,0.6984395505420224,0.7680660616256879,0.7488016864852408,0.7248480480889969,0.7075055094168786,0.6305053925599152,0.6159880718384529,0.7648618810490864,0.5155637126908756,0.6729643521078306,0.7656585836582517,0.6868819439948729,0.6737638246919635,0.5545371333586784,0.7447865377135293,0.7752334189773351,0.6543681059943566,0.7151496088171886,0.6675081338209663,0.7367088533542849,0.823741610188674,0.7290812162797622,0.6016090462120116,0.8309628359214323,0.7170604144276442,0.7612819782168503,0.6547937891743895,0.6416810333108094,0.7553211882118402,0.7647070922090191,0.7164208423346486,0.7885903545521143,0.7642443500679106,0.3874982711317796,0.7683201926201777,0.6555098047166714,0.7572682431154876
pear,0.34205617764909146,0.7405509178942775,0.6876484648611683,0.7024039732597023,0.6621622107385665,0.8128466848143356,0.7423072211969188,0.6674455314123982,0.6970726207583527,0.5870802082330533,0.5410771036901976,0.6884212548696694,0.7914522861522664,0.7625400961796706,0.7289015928000244,0.6676835989137786,0.7028802995638861,0.7528018740334047,0.6916151886527726,0.7540342496331809,0.7749248818880952,0.75484929893302,0.7122556636453546,0.767727198576421,0.7369430004490938,0.7542066879837757,0.6862085679554235,0.6899730092523488,0.6786193864415422,0.6151237122375612,0.7857055929617753,0.7819769257433443,0.5618307487526968,0.7308726816147986,0.7354042499348323,0.6911952647103443,0.6883986409464243,0.7407727380202402,0.7125623025919992,0.7540863182663489,0.598152491842832,0.7632374853034607,0.7995594586120133,0.7619867719435132,0.6695893437644949,0.5911407804444254,0.7060152726472966,0.7234074091405958,0.713192791830243,0.7410965375285308,0.6584553332790701,0.6906988180084109,0.7386630570717893,0.46560479736065274,0.8014395895782556,0.6032693587974753,0.7328202779792894,0.0,0.7510347535780282,0.6966050880902599,0.7349587004757252,0.6733675560535635,0.7852021872659317,0.7246479241566047,0.6863803053179263,0.6431984595428513,0.7778991934402375,0.632669595203333,0.7904979777236011,0.7169402764202699,0.7414126551788897,0.7724267577563404,0.5921526262894612,0.7676839561405864,0.6728550436789165,0.7650695855868089,0.7546527676461158,0.5293745855534683,0.722792980251311,0.7268354206781158,0.683813449321438,0.7721467899609868,0.7693757926890974,0.46771223659120353,0.712314056265664,0.7037701155602089,0.7410186461630901,0.7533113471403683,0.767676831891825,0.7689733362480621,0.745402540211796,0.6855694776296999,0.7102163228494478,0.7192676781721322,0.7607222425295032,0.753414319656428,0.6952597926176047,0.8071610583086497,0.6820497537420237,0.6663158798482027
pickup_truck,0.7852609865615512,0.7598358824487912,0.7072911502721971,0.639612418975547,0.677149352604381,0.6778662675657356,0.7315281942522223,0.7268254266441712,0.6419614710928212,0.6993088912845278,0.7237716725834937,0.6440120103526745,0.589165349038021,0.3202082965273114,0.714504153215549,0.61027285767282,0.7046943317789318,0.5789049835072704,0.7782083633618955,0.6206420461819349,0.7666544523546132,0.770575484773262,0.7778908333696037,0.6630562331166188,0.8602721733065941,0.626078851069432,0.7450846097935568,0.6703131109672408,0.7514298081258839,0.6671143394976882,0.8018196962300903,0.6512554177263307,0.6598261636437617,0.58105138712736,0.7105482062164998,0.666641046777579,0.7647823458546419,0.46369888334070286,0.6516629215701356,0.7925906670603554,0.6755583512594022,0.6234219771969098,0.716511556388013,0.756872096178466,0.6961054003819381,0.7185048798841946,0.6241130472762841,0.5183882224264624,0.5509799668530533,0.6971263341538845,0.6964970065177709,0.7649867610847145,0.5044659685842197,0.8196410147137236,0.8001813708686596,0.6322110674193351,0.6485797333640646,0.7510347535780282,0.0,0.5200979850240526,0.575252072538968,0.7759552901299243,0.8382278030791602,0.7261921643657049,0.701539145652448,0.6680074467363275,0.6845551342277622,0.8012914827574519,0.6117201415254649,0.6779005101303588,0.8050154165654317,0.7051204988450537,0.6643393171753427,0.7819785604852106,0.6714724669651887,0.6482582690404761,0.645775292293588,0.7698068746829627,0.7887874445669844,0.7520106034193362,0.6737494653822732,0.47897546794685597,0.8418319645473256,0.8079853802928638,0.6575036481965582,0.482516954337455,0.8000019225421087,0.6604929402632109,0.7595031988946886,0.45749548597513623,0.48883123869201917,0.7136996824887702,0.8037380420861017,0.7375307849998876,0.7443485629389114,0.7879492869743038,0.5297024535495203,0.6942044873128941,0.7089000273143061,0.7961461669019922
pine_tree,0.788662427574137,0.7931805613247859,0.653520484787343,0.5702589246243202,0.5617633697387903,0.7752981199394542,0.6865321122522487,0.6665038170988973,0.7004000001825823,0.7527905542965273,0.6594256987241429,0.5503001788320216,0.464349400114378,0.578079761310738,0.6297038455745214,0.5340261788891596,0.7841450812567393,0.42903041853658774,0.6330183128662522,0.5844043974415283,0.8245723418502657,0.6768353230613396,0.7919531660884032,0.3610978570028268,0.8042253559337733,0.6809647944455591,0.6912059977057984,0.5073296226691804,0.731073313742578,0.6058263735995506,0.7717544115138434,0.578846206168597,0.5417148622427421,0.18727266457486347,0.6718789365410173,0.5391167690025169,0.7659368905302011,0.25743864829506424,0.5862602655364619,0.7805008078051098,0.610104210288201,0.7533032925743137,0.6705741439368683,0.6807705679304884,0.6052704413576464,0.6293489367513555,0.4979437318352603,0.14110278800318832,0.7338733814656111,0.3825807982372752,0.6624167517699777,0.6723920419555633,0.1194663095008861,0.8239741592504168,0.8283224212179736,0.5275536174374805,0.3535625559548934,0.6966050880902599,0.5200979850240526,0.0,0.28247925543787944,0.7134228774691453,0.7875858001766655,0.6173467042475487,0.6762540610320202,0.6004632600799462,0.6369958457517051,0.6616965851665566,0.4242418917773547,0.5141941381433224,0.728011801109989,0.442210667877334,0.5769678677222071,0.7530814783868331,0.5691595055044525,0.5818083018073714,0.4721160056298278,0.7006192940434423,0.7472758334893321,0.6562165640763964,0.5850628323564153,0.5541798330539816,0.7829125873155667,0.8293604991528314,0.6333637485701751,0.48661235366749567,0.805731580470784,0.6588957010357661,0.6831914795647389,0.5694112591126662,0.488260987858951,0.7090103648390242,0.7516953386058909,0.6812300625353194,0.6864536527036365,0.7290952629257277,0.13043859978344707,0.638278797549968,0.5717238880032132,0.7166956049564818
plain,0.7464511461021008,0.8145616840661104,0.730964497942522,0.6252109914956318,0.6231200687347274,0.7756310095979156,0.7031021078967737,0.6732865581090246,0.7232471498462036,0.7767046017921269,0.7109794552504968,0.6340284308064664,0.4764654140922159,0.6493769145352226,0.6606212374067474,0.5492821550854696,0.7689294232733612,0.47341487636900714,0.6647008479415842,0.5621555302337313,0.87620386625576,0.7217618900564482,0.8033317976679802,0.24887463504418794,0.8247679370517214,0.6788029413013843,0.7372924989657355,0.5601950275514788,0.7891876918213865,0.6686353659374233,0.7428560263079445,0.5717530715882171,0.589119500383817,0.32378911521795006,0.7275545950986435,0.6270208093960852,0.7929440060862382,0.4331012280761818,0.6033585150752679,0.7274071566232221,0.6828342368909279,0.7732115121600455,0.7114749508350133,0.7264911130160899,0.6588004446922773,0.6979010809040003,0.5686568392519551,0.35102711967740086,0.766163985672061,0.3489529879708251,0.6837796930002744,0.7182643513299957,0.26177273625057185,0.8004636580535986,0.8377804620983138,0.5710953238471024,0.4998203712229785,0.7349587004757252,0.575252072538968,0.28247925543787944,0.0,0.7476777944269007,0.7508564074714514,0.6696832930554488,0.7315091376142389,0.6164062120795846,0.7072930258908072,0.6701303925870272,0.32303112482331464,0.500002663427346,0.760287793277336,0.259924759699386,0.6074579089447679,0.7298456665343327,0.6093056291565907,0.6262772891550445,0.520934793433383,0.707135446300799,0.7618648901382548,0.66071578443418,0.6524089924053086,0.6411028543585922,0.7289577076572131,0.8334604505373313,0.6879474412549375,0.5383364308279892,0.8211398377982322,0.6739713869331329,0.7241265087390627,0.5870991165481323,0.46800219257634834,0.7374767003986804,0.7524861936606124,0.699955454585379,0.734225536860452,0.6892210571798569,0.2741176309553254,0.725801156761794,0.6419654528262232,0.7062217239295451
plate,0.7075507114396117,0.752378937820313,0.6986529822146936,0.7300212241442874,0.7082075166076479,0.8142697841537084,0.7375868465298103,0.6816384547788601,0.7471996578360078,0.7235804983222744,0.24137712954257806,0.6762032308132646,0.793545377523955,0.7619712756430477,0.7277687239688058,0.7572683479993537,0.6223856862780097,0.7873907069785431,0.7279740162200987,0.7636963651155059,0.7384784455513667,0.7808287542318566,0.4668438860073634,0.7203993476214976,0.7502462929697444,0.7359560902728097,0.6025697152514838,0.7028166559010504,0.5445348974956679,0.6495667021135827,0.8313351023388434,0.7546779935615666,0.5753058404902301,0.7501987302727684,0.7681468975843375,0.693718083311297,0.7821530853285137,0.7518701200359468,0.7724187260458032,0.7462976075816246,0.6157053094618996,0.8100823627297644,0.7660069539703962,0.7800514140001192,0.6881768620638012,0.5558818800428778,0.6817160641003916,0.747589400267767,0.7552516417757367,0.7845567090721692,0.7027111198788021,0.7353104993105266,0.7429084897696321,0.6608168793118248,0.7838508810927791,0.6679516267191752,0.7691012881107716,0.6733675560535635,0.7759552901299243,0.7134228774691453,0.7476777944269007,0.0,0.7187776584550603,0.7103837332332668,0.7197432497671554,0.6820696912673055,0.7335113413165235,0.6831883648321513,0.8242320133756198,0.7568250103277376,0.6950926709776137,0.7631705297243648,0.7037091231001593,0.7923882077716189,0.6785488942919482,0.725929068745041,0.8123613225338762,0.6661067242648224,0.7190830181410665,0.723885543602278,0.7155027588749194,0.7996240195941773,0.8169625148386788,0.7494926274537892,0.6414859152774863,0.7533112336635687,0.7535694005915714,0.687703228134722,0.7348001818769105,0.8051945753392568,0.7756398083273952,0.6760528627342829,0.7676402219337761,0.7093414537141717,0.7449015363513616,0.8204215427153221,0.7335113603340513,0.7385878633441469,0.7182198315141335,0.6407168509158088
poppy,0.7654415827127174,0.6605056293274129,0.8388772759867146,0.7933106352880422,0.7500935690292666,0.9430221757304841,0.6481757586359341,0.7412238735086494,0.8815545201731724,0.8834057153325654,0.6861053611383698,0.8100295046093409,0.8486847622373892,0.8218872843092169,0.6443959670577715,0.7830422732169453,0.8532430211301221,0.7980853507094998,0.7338885316626764,0.7435705527985247,0.9040630199796207,0.8186802348094906,0.8486271246032056,0.7662043173770317,0.8653284958022238,0.8543889826384468,0.7827890445307877,0.7922569719012948,0.7801160965848485,0.8376017959304252,0.8942524291748225,0.8267391457424178,0.7014099163205745,0.7763776263270548,0.7572968315662498,0.8016882157671452,0.7753451076011345,0.7997030163407935,0.7941232411554316,0.9428986261656594,0.8044468768567116,0.8087551397678865,0.8148918685119027,0.787730335137771,0.7988685152934232,0.7400412896294126,0.7955147659685735,0.7831975905078021,0.8566638245602265,0.7793663636657294,0.7320196482572822,0.6804839886260181,0.809701002054456,0.7287068762959126,0.6450931212569617,0.7933709798122268,0.7934401727318231,0.7852021872659317,0.8382278030791602,0.7875858001766655,0.7508564074714514,0.7187776584550603,0.0,0.7321175848205738,0.8013977415175226,0.7351431065067995,0.8204719642867622,0.7524261861861761,0.8521028292996216,0.868946618026246,0.36339955547626857,0.8118686364857777,0.7967811376572007,0.8689159661831835,0.7184467592852916,0.7867113463746731,0.868337064289253,0.7696359955083081,0.8304092398333762,0.8231496566455789,0.7630572158548111,0.7943625560608507,0.5307352626391568,0.6472427312294329,0.8266704669803149,0.824730648491071,0.8941380243937931,0.8477982487324284,0.7686973282342098,0.8053177653981867,0.7759854135900227,0.7960398068898331,0.2814159773848691,0.8157159752519577,0.9074594328407206,0.8776043068790557,0.7629811749568634,0.8400231360642779,0.8124810302059788,0.8246873697807722
porcupine,0.8381934852324111,0.7036948094539388,0.6937840649458296,0.3891314149764752,0.2213434257841106,0.8268575451703521,0.6174666599391457,0.6000122287262544,0.7965921375813331,0.7702232451437581,0.6153600029946551,0.6335296227105177,0.7020892564660295,0.7048902144949617,0.6066987095812255,0.593816423004795,0.7249240936405519,0.6526578187191512,0.5741593651804588,0.6272754093777413,0.8421820012630514,0.5823341655984278,0.8017247364682629,0.6921084723065013,0.760488198706298,0.7832656442440397,0.6053610532864007,0.3611041387969569,0.7850112150995591,0.5198075489997283,0.7008266818116734,0.5447040811216582,0.4505730151173043,0.578815589736236,0.5293859409880051,0.6360608137434092,0.49712365447382423,0.6388000666347713,0.39032889110136126,0.8389116391246829,0.7400600899789262,0.8131416595638311,0.41844484814429483,0.5886198766586401,0.5047044676783106,0.5772574564501366,0.5998795309155186,0.6453531586690824,0.779156647162851,0.688775360818159,0.2835127316324565,0.5776561734954344,0.6664957034739258,0.8853306967124562,0.7697346241377443,0.31903084934241743,0.6984395505420224,0.7246479241566047,0.7261921643657049,0.6173467042475487,0.6696832930554488,0.7103837332332668,0.7321175848205738,0.0,0.3019813129950111,0.3242799193649929,0.2870819553713462,0.5677269622839486,0.7348548472638252,0.7286474619762646,0.7679659963306982,0.7277702544518287,0.35062347426752605,0.714368450972811,0.17652833352893693,0.4023338301603717,0.7326396720418757,0.5407663927194533,0.6461857677989633,0.6487183939253744,0.3014681938892868,0.7116695075459438,0.7992086770536566,0.8125071189842902,0.7557937189763602,0.6342277798833067,0.8184638116081879,0.7477135334759735,0.5570225706997041,0.7261554859726969,0.6517854070886898,0.6418718332188649,0.7788766433766132,0.5002339025620047,0.7913923896174753,0.704605112245065,0.5767031066116792,0.4950627704434112,0.6550217131584347,0.7134937681719614
possum,0.8208768547862637,0.6798695433465889,0.6573609376826639,0.35023751405284287,0.34711572095592125,0.8211415209969903,0.6654142332133112,0.6153426947659462,0.7826394407870638,0.7726325054762556,0.633257271077545,0.6017752859554011,0.7202540227208586,0.7279659787045942,0.6581979563051934,0.5900176071156977,0.7260179762496705,0.6789564894165151,0.6592596580308414,0.579430204884589,0.8306876829588263,0.519266483315334,0.7556229742017343,0.7538712894861627,0.7321969099752464,0.7987088511694587,0.6051879679018317,0.40559453293766623,0.7582136854233488,0.4831601747790635,0.6741199402073579,0.5786735727096988,0.5465173200122617,0.6685521813479444,0.4700182279487748,0.6077401571837279,0.28775379003928414,0.6775177526556986,0.3985870789275644,0.8411427083384597,0.7328296463937636,0.8115584825324166,0.475060342310043,0.5501488308063239,0.4739497841831235,0.5725317055790876,0.5987669977553745,0.7106497327835173,0.7851787427881449,0.7559368948584813,0.2146808267684236,0.6885347046656968,0.7188910027498472,0.8340406471803337,0.752129971869855,0.350227392827976,0.7680660616256879,0.6863803053179263,0.701539145652448,0.6762540610320202,0.7315091376142389,0.7197432497671554,0.8013977415175226,0.3019813129950111,0.0,0.3063766157397504,0.2711870126192202,0.610009036320077,0.790425535065342,0.74773108460603,0.7476622468669287,0.7750977525265199,0.3821321317648293,0.6709878049544782,0.2856979414287759,0.4545729881307149,0.7652079410971372,0.6299874228055384,0.6156581290556263,0.6482154269493545,0.31760342945234177,0.7398117413515086,0.8809960922856308,0.7951957076380899,0.7608170321065105,0.6800925386755823,0.7725403954648697,0.7736206119702546,0.5260370871273511,0.756035302096142,0.6778879220365688,0.6124358331050372,0.767184034687217,0.5897226826516474,0.8201381458716454,0.7064031636980486,0.6721020037261587,0.3771779184159485,0.6142256703619049,0.7247399459146918
