pair_id,class_u,class_v,superclass_u,superclass_v,same_superclass,d_perc,d_sem,quadrant
2494,dinosaur,pine_tree,reptiles,trees,False,0.605826,0.538462,Q1
2495,dinosaur,plain,reptiles,large_natural_outdoor_scenes,False,0.668635,0.666667,Q4
2496,dinosaur,plate,reptiles,food_containers,False,0.649567,0.652174,Q4
2497,dinosaur,poppy,reptiles,flowers,False,0.837602,0.52,Q3
2498,dinosaur,porcupine,reptiles,medium_mammals,False,0.519808,0.307692,Q1
2499,dinosaur,possum,reptiles,medium_mammals,False,0.48316,0.307692,Q1
2500,dinosaur,rabbit,reptiles,small_mammals,False,0.515581,0.333333,Q1
2501,dinosaur,raccoon,reptiles,medium_mammals,False,0.503048,0.826087,Q4
2502,dinosaur,ray,reptiles,fish,False,0.59659,0.904762,Q4
2503,dinosaur,road,reptiles,large_man_made_outdoor_things,False,0.754151,0.6,Q3
2504,dinosaur,rocket,reptiles,vehicles_2,False,0.714205,0.636364,Q2
2505,dinosaur,rose,reptiles,flowers,False,0.773781,0.5,Q3
2506,dinosaur,sea,reptiles,large_natural_outdoor_scenes,False,0.728752,0.777778,Q2
2507,dinosaur,seal,reptiles,aquatic_mammals,False,0.473339,0.333333,Q1
2508,dinosaur,shark,reptiles,fish,False,0.630472,0.333333,Q1
2509,dinosaur,shrew,reptiles,small_mammals,False,0.437733,0.5,Q1
2510,dinosaur,skunk,reptiles,medium_mammals,False,0.571913,0.478261,Q1
2511,dinosaur,skyscraper,reptiles,large_man_made_outdoor_things,False,0.676749,0.619048,Q4
2512,dinosaur,snail,reptiles,non_insect_invertebrates,False,0.596104,0.416667,Q1
2513,dinosaur,snake,reptiles,reptiles,True,0.602025,0.12,Q1
2514,dinosaur,spider,reptiles,non_insect_invertebrates,False,0.613694,0.416667,Q1
2515,dinosaur,squirrel,reptiles,small_mammals,False,0.43366,0.307692,Q1
2516,dinosaur,streetcar,reptiles,vehicles_2,False,0.710014,0.652174,Q4
2517,dinosaur,sunflower,reptiles,flowers,False,0.796631,0.52,Q3
2518,dinosaur,sweet_pepper,reptiles,fruit_and_vegetables,False,0.762438,0.826087,Q2
2519,dinosaur,table,reptiles,household_furniture,False,0.640148,0.894737,Q4
2520,dinosaur,tank,reptiles,vehicles_2,False,0.564776,0.652174,Q4
2521,dinosaur,telephone,reptiles,household_electrical_devices,False,0.744394,0.636364,Q2
2522,dinosaur,television,reptiles,household_electrical_devices,False,0.674775,0.652174,Q4
2523,dinosaur,tiger,reptiles,large_carnivores,False,0.530684,0.428571,Q1
2524,dinosaur,tractor,reptiles,vehicles_2,False,0.674274,0.652174,Q4
2525,dinosaur,train,reptiles,vehicles_1,False,0.666168,0.636364,Q4
2526,dinosaur,trout,reptiles,fish,False,0.536547,0.8,Q4
2527,dinosaur,tulip,reptiles,flowers,False,0.768194,0.5,Q3
2528,dinosaur,turtle,reptiles,reptiles,True,0.462812,0.652174,Q4
2529,dinosaur,wardrobe,reptiles,household_furniture,False,0.755727,0.636364,Q2
2530,dinosaur,whale,reptiles,aquatic_mammals,False,0.670329,0.454545,Q1
2531,dinosaur,willow_tree,reptiles,trees,False,0.600561,0.5,Q1
2532,dinosaur,wolf,reptiles,large_carnivores,False,0.581318,0.333333,Q1
2533,dinosaur,woman,reptiles,people,False,0.614146,0.454545,Q1
2534,dinosaur,worm,reptiles,non_insect_invertebrates,False,0.578077,0.363636,Q1
2535,dolphin,elephant,aquatic_mammals,large_omnivores_and_herbivores,False,0.720585,0.241379,Q3
2536,dolphin,flatfish,aquatic_mammals,fish,False,0.520265,0.833333,Q4
2537,dolphin,forest,aquatic_mammals,large_natural_outdoor_scenes,False,0.767823,0.909091,Q2
2538,dolphin,fox,aquatic_mammals,medium_mammals,False,0.767124,0.266667,Q3
2539,dolphin,girl,aquatic_mammals,people,False,0.765843,0.538462,Q3
2540,dolphin,hamster,aquatic_mammals,small_mammals,False,0.773114,0.241379,Q3
2541,dolphin,house,aquatic_mammals,large_man_made_outdoor_things,False,0.743747,0.666667,Q2
2542,dolphin,kangaroo,aquatic_mammals,large_omnivores_and_herbivores,False,0.623108,0.310345,Q1
2543,dolphin,keyboard,aquatic_mammals,household_electrical_devices,False,0.817,0.68,Q2
2544,dolphin,lamp,aquatic_mammals,household_electrical_devices,False,0.783347,0.68,Q2
2545,dolphin,lawn_mower,aquatic_mammals,vehicles_2,False,0.843301,0.692308,Q2
2546,dolphin,leopard,aquatic_mammals,large_carnivores,False,0.755024,0.846154,Q2
2547,dolphin,lion,aquatic_mammals,large_carnivores,False,0.798517,0.290323,Q3
2548,dolphin,lizard,aquatic_mammals,reptiles,False,0.656357,0.37931,Q1
2549,dolphin,lobster,aquatic_mammals,non_insect_invertebrates,False,0.674732,0.833333,Q4
2550,dolphin,man,aquatic_mammals,people,False,0.758323,0.52,Q3
2551,dolphin,maple_tree,aquatic_mammals,trees,False,0.817744,0.833333,Q2
2552,dolphin,motorcycle,aquatic_mammals,vehicles_1,False,0.795047,0.703704,Q2
2553,dolphin,mountain,aquatic_mammals,large_natural_outdoor_scenes,False,0.65982,0.727273,Q4
2554,dolphin,mouse,aquatic_mammals,small_mammals,False,0.642614,0.241379,Q1
2555,dolphin,mushroom,aquatic_mammals,fruit_and_vegetables,False,0.834464,0.538462,Q3
2556,dolphin,oak_tree,aquatic_mammals,trees,False,0.807376,0.833333,Q2
2557,dolphin,orange,aquatic_mammals,fruit_and_vegetables,False,0.899031,0.714286,Q2
2558,dolphin,orchid,aquatic_mammals,flowers,False,0.836633,0.571429,Q3
2559,dolphin,otter,aquatic_mammals,aquatic_mammals,True,0.432433,0.846154,Q4
2560,dolphin,palm_tree,aquatic_mammals,trees,False,0.78263,0.826087,Q2
2561,dolphin,pear,aquatic_mammals,fruit_and_vegetables,False,0.785706,0.703704,Q2
2562,dolphin,pickup_truck,aquatic_mammals,vehicles_1,False,0.80182,0.703704,Q2
2563,dolphin,pine_tree,aquatic_mammals,trees,False,0.771754,0.586207,Q3
2564,dolphin,plain,aquatic_mammals,large_natural_outdoor_scenes,False,0.742856,0.714286,Q2
2565,dolphin,plate,aquatic_mammals,food_containers,False,0.831335,0.692308,Q2
2566,dolphin,poppy,aquatic_mammals,flowers,False,0.894252,0.571429,Q3
2567,dolphin,porcupine,aquatic_mammals,medium_mammals,False,0.700827,0.241379,Q1
2568,dolphin,possum,aquatic_mammals,medium_mammals,False,0.67412,0.310345,Q1
2569,dolphin,rabbit,aquatic_mammals,small_mammals,False,0.645615,0.266667,Q1
2570,dolphin,raccoon,aquatic_mammals,medium_mammals,False,0.679116,0.846154,Q4
2571,dolphin,ray,aquatic_mammals,fish,False,0.47224,0.916667,Q4
2572,dolphin,road,aquatic_mammals,large_man_made_outdoor_things,False,0.799839,0.652174,Q2
2573,dolphin,rocket,aquatic_mammals,vehicles_2,False,0.662872,0.68,Q4
2574,dolphin,rose,aquatic_mammals,flowers,False,0.841031,0.555556,Q3
2575,dolphin,sea,aquatic_mammals,large_natural_outdoor_scenes,False,0.555564,0.809524,Q4
2576,dolphin,seal,aquatic_mammals,aquatic_mammals,True,0.423068,0.2,Q1
2577,dolphin,shark,aquatic_mammals,fish,False,0.229144,0.4,Q1
2578,dolphin,shrew,aquatic_mammals,small_mammals,False,0.61189,0.555556,Q1
2579,dolphin,skunk,aquatic_mammals,medium_mammals,False,0.686909,0.538462,Q1
2580,dolphin,skyscraper,aquatic_mammals,large_man_made_outdoor_things,False,0.717328,0.666667,Q2
2581,dolphin,snail,aquatic_mammals,non_insect_invertebrates,False,0.766033,0.481481,Q3
2582,dolphin,snake,aquatic_mammals,reptiles,False,0.766472,0.357143,Q3
2583,dolphin,spider,aquatic_mammals,non_insect_invertebrates,False,0.702002,0.481481,Q1
2584,dolphin,squirrel,aquatic_mammals,small_mammals,False,0.665525,0.241379,Q1
2585,dolphin,streetcar,aquatic_mammals,vehicles_2,False,0.839883,0.692308,Q2
2586,dolphin,sunflower,aquatic_mammals,flowers,False,0.900394,0.571429,Q3
2587,dolphin,sweet_pepper,aquatic_mammals,fruit_and_vegetables,False,0.906013,0.846154,Q2
2588,dolphin,table,aquatic_mammals,household_furniture,False,0.831055,0.909091,Q2
2589,dolphin,tank,aquatic_mammals,vehicles_2,False,0.797728,0.692308,Q2
2590,dolphin,telephone,aquatic_mammals,household_electrical_devices,False,0.776761,0.68,Q2
2591,dolphin,television,aquatic_mammals,household_electrical_devices,False,0.79807,0.692308,Q2
2592,dolphin,tiger,aquatic_mammals,large_carnivores,False,0.799974,0.5,Q3
2593,dolphin,tractor,aquatic_mammals,vehicles_2,False,0.858085,0.692308,Q2
2594,dolphin,train,aquatic_mammals,vehicles_1,False,0.807712,0.68,Q2
2595,dolphin,trout,aquatic_mammals,fish,False,0.487455,0.826087,Q4
2596,dolphin,tulip,aquatic_mammals,flowers,False,0.841888,0.555556,Q3
2597,dolphin,turtle,aquatic_mammals,reptiles,False,0.493183,0.692308,Q4
2598,dolphin,wardrobe,aquatic_mammals,household_furniture,False,0.861218,0.68,Q2
2599,dolphin,whale,aquatic_mammals,aquatic_mammals,True,0.0758,0.52,Q1
2600,dolphin,willow_tree,aquatic_mammals,trees,False,0.768833,0.555556,Q3
2601,dolphin,wolf,aquatic_mammals,large_carnivores,False,0.699446,0.266667,Q1
2602,dolphin,woman,aquatic_mammals,people,False,0.77846,0.52,Q3
2603,dolphin,worm,aquatic_mammals,non_insect_invertebrates,False,0.733203,0.44,Q3
2604,elephant,flatfish,large_omnivores_and_herbivores,fish,False,0.597208,0.809524,Q4
2605,elephant,forest,large_omnivores_and_herbivores,large_natural_outdoor_scenes,False,0.557055,0.894737,Q4
2606,elephant,fox,large_omnivores_and_herbivores,medium_mammals,False,0.70435,0.185185,Q1
2607,elephant,girl,large_omnivores_and_herbivores,people,False,0.663171,0.478261,Q1
2608,elephant,hamster,large_omnivores_and_herbivores,small_mammals,False,0.750017,0.153846,Q3
2609,elephant,house,large_omnivores_and_herbivores,large_man_made_outdoor_things,False,0.601057,0.619048,Q4
2610,elephant,kangaroo,large_omnivores_and_herbivores,large_omnivores_and_herbivores,True,0.540824,0.230769,Q1
2611,elephant,keyboard,large_omnivores_and_herbivores,household_electrical_devices,False,0.831721,0.636364,Q2
2612,elephant,lamp,large_omnivores_and_herbivores,household_electrical_devices,False,0.766698,0.636364,Q2
2613,elephant,lawn_mower,large_omnivores_and_herbivores,vehicles_2,False,0.871201,0.652174,Q2
2614,elephant,leopard,large_omnivores_and_herbivores,large_carnivores,False,0.575276,0.826087,Q4
2615,elephant,lion,large_omnivores_and_herbivores,large_carnivores,False,0.574369,0.214286,Q1
2616,elephant,lizard,large_omnivores_and_herbivores,reptiles,False,0.612958,0.307692,Q1
2617,elephant,lobster,large_omnivores_and_herbivores,non_insect_invertebrates,False,0.650646,0.809524,Q4
2618,elephant,man,large_omnivores_and_herbivores,people,False,0.662946,0.454545,Q1
2619,elephant,maple_tree,large_omnivores_and_herbivores,trees,False,0.614455,0.809524,Q4
2620,elephant,motorcycle,large_omnivores_and_herbivores,vehicles_1,False,0.769927,0.666667,Q2
2621,elephant,mountain,large_omnivores_and_herbivores,large_natural_outdoor_scenes,False,0.655426,0.684211,Q4
2622,elephant,mouse,large_omnivores_and_herbivores,small_mammals,False,0.608702,0.153846,Q1
2623,elephant,mushroom,large_omnivores_and_herbivores,fruit_and_vegetables,False,0.707896,0.478261,Q1
2624,elephant,oak_tree,large_omnivores_and_herbivores,trees,False,0.568735,0.809524,Q4
2625,elephant,orange,large_omnivores_and_herbivores,fruit_and_vegetables,False,0.885519,0.68,Q2
2626,elephant,orchid,large_omnivores_and_herbivores,flowers,False,0.783454,0.52,Q3
2627,elephant,otter,large_omnivores_and_herbivores,aquatic_mammals,False,0.465386,0.826087,Q4
2628,elephant,palm_tree,large_omnivores_and_herbivores,trees,False,0.614449,0.8,Q4
2629,elephant,pear,large_omnivores_and_herbivores,fruit_and_vegetables,False,0.781977,0.666667,Q2
2630,elephant,pickup_truck,large_omnivores_and_herbivores,vehicles_1,False,0.651255,0.666667,Q4
2631,elephant,pine_tree,large_omnivores_and_herbivores,trees,False,0.578846,0.538462,Q1
2632,elephant,plain,large_omnivores_and_herbivores,large_natural_outdoor_scenes,False,0.571753,0.666667,Q4
2633,elephant,plate,large_omnivores_and_herbivores,food_containers,False,0.754678,0.652174,Q2
2634,elephant,poppy,large_omnivores_and_herbivores,flowers,False,0.826739,0.52,Q3
2635,elephant,porcupine,large_omnivores_and_herbivores,medium_mammals,False,0.544704,0.153846,Q1
2636,elephant,possum,large_omnivores_and_herbivores,medium_mammals,False,0.578674,0.230769,Q1
2637,elephant,rabbit,large_omnivores_and_herbivores,small_mammals,False,0.592469,0.185185,Q1
2638,elephant,raccoon,large_omnivores_and_herbivores,medium_mammals,False,0.561002,0.826087,Q4
2639,elephant,ray,large_omnivores_and_herbivores,fish,False,0.686809,0.904762,Q4
2640,elephant,road,large_omnivores_and_herbivores,large_man_made_outdoor_things,False,0.694814,0.6,Q1
2641,elephant,rocket,large_omnivores_and_herbivores,vehicles_2,False,0.753525,0.636364,Q2
2642,elephant,rose,large_omnivores_and_herbivores,flowers,False,0.817986,0.5,Q3
2643,elephant,sea,large_omnivores_and_herbivores,large_natural_outdoor_scenes,False,0.684142,0.777778,Q4
2644,elephant,seal,large_omnivores_and_herbivores,aquatic_mammals,False,0.505719,0.185185,Q1
2645,elephant,shark,large_omnivores_and_herbivores,fish,False,0.745625,0.333333,Q3
2646,elephant,shrew,large_omnivores_and_herbivores,small_mammals,False,0.528193,0.5,Q1
2647,elephant,skunk,large_omnivores_and_herbivores,medium_mammals,False,0.595669,0.478261,Q1
2648,elephant,skyscraper,large_omnivores_and_herbivores,large_man_made_outdoor_things,False,0.668972,0.619048,Q4
2649,elephant,snail,large_omnivores_and_herbivores,non_insect_invertebrates,False,0.660779,0.416667,Q1
2650,elephant,snake,large_omnivores_and_herbivores,reptiles,False,0.714072,0.28,Q3
2651,elephant,spider,large_omnivores_and_herbivores,non_insect_invertebrates,False,0.695845,0.416667,Q1
2652,elephant,squirrel,large_omnivores_and_herbivores,small_mammals,False,0.567126,0.153846,Q1
2653,elephant,streetcar,large_omnivores_and_herbivores,vehicles_2,False,0.675698,0.652174,Q4
2654,elephant,sunflower,large_omnivores_and_herbivores,flowers,False,0.826434,0.52,Q3
2655,elephant,sweet_pepper,large_omnivores_and_herbivores,fruit_and_vegetables,False,0.773624,0.826087,Q2
2656,elephant,table,large_omnivores_and_herbivores,household_furniture,False,0.730684,0.894737,Q2
2657,elephant,tank,large_omnivores_and_herbivores,vehicles_2,False,0.605366,0.652174,Q4
2658,elephant,telephone,large_omnivores_and_herbivores,household_electrical_devices,False,0.800417,0.636364,Q2
2659,elephant,television,large_omnivores_and_herbivores,household_electrical_devices,False,0.745669,0.652174,Q2
2660,elephant,tiger,large_omnivores_and_herbivores,large_carnivores,False,0.645759,0.428571,Q1
2661,elephant,tractor,large_omnivores_and_herbivores,vehicles_2,False,0.669769,0.652174,Q4
2662,elephant,train,large_omnivores_and_herbivores,vehicles_1,False,0.59835,0.636364,Q4
2663,elephant,trout,large_omnivores_and_herbivores,fish,False,0.738665,0.8,Q2
2664,elephant,tulip,large_omnivores_and_herbivores,flowers,False,0.773185,0.5,Q3
2665,elephant,turtle,large_omnivores_and_herbivores,reptiles,False,0.623952,0.652174,Q4
2666,elephant,wardrobe,large_omnivores_and_herbivores,household_furniture,False,0.781416,0.636364,Q2
2667,elephant,whale,large_omnivores_and_herbivores,aquatic_mammals,False,0.700615,0.454545,Q1
2668,elephant,willow_tree,large_omnivores_and_herbivores,trees,False,0.539886,0.5,Q1
2669,elephant,wolf,large_omnivores_and_herbivores,large_carnivores,False,0.643521,0.185185,Q1
2670,elephant,woman,large_omnivores_and_herbivores,people,False,0.688782,0.454545,Q1
2671,elephant,worm,large_omnivores_and_herbivores,non_insect_invertebrates,False,0.743182,0.363636,Q3
2672,flatfish,forest,fish,large_natural_outdoor_scenes,False,0.556547,0.857143,Q4
2673,flatfish,fox,fish,medium_mammals,False,0.668005,0.818182,Q4
2674,flatfish,girl,fish,people,False,0.4931,0.733333,Q4
2675,flatfish,hamster,fish,small_mammals,False,0.644484,0.809524,Q4
2676,flatfish,house,fish,large_man_made_outdoor_things,False,0.603278,0.75,Q4
2677,flatfish,kangaroo,fish,large_omnivores_and_herbivores,False,0.536992,0.809524,Q4
2678,flatfish,keyboard,fish,household_electrical_devices,False,0.772981,0.764706,Q2
2679,flatfish,lamp,fish,household_electrical_devices,False,0.610939,0.764706,Q4
2680,flatfish,lawn_mower,fish,vehicles_2,False,0.740501,0.777778,Q2
2681,flatfish,leopard,fish,large_carnivores,False,0.581897,0.666667,Q4
2682,flatfish,lion,fish,large_carnivores,False,0.634382,0.826087,Q4
2683,flatfish,lizard,fish,reptiles,False,0.465474,0.809524,Q4
2684,flatfish,lobster,fish,non_insect_invertebrates,False,0.40354,0.25,Q1
2685,flatfish,man,fish,people,False,0.427284,0.714286,Q4
2686,flatfish,maple_tree,fish,trees,False,0.620829,0.625,Q4
2687,flatfish,motorcycle,fish,vehicles_1,False,0.66988,0.789474,Q4
2688,flatfish,mountain,fish,large_natural_outdoor_scenes,False,0.642963,0.714286,Q4
2689,flatfish,mouse,fish,small_mammals,False,0.437392,0.809524,Q4
2690,flatfish,mushroom,fish,fruit_and_vegetables,False,0.623679,0.777778,Q4
2691,flatfish,oak_tree,fish,trees,False,0.624887,0.625,Q4
2692,flatfish,orange,fish,fruit_and_vegetables,False,0.811841,0.411765,Q3
2693,flatfish,orchid,fish,flowers,False,0.751455,0.8,Q2
2694,flatfish,otter,fish,aquatic_mammals,False,0.358263,0.666667,Q4
2695,flatfish,palm_tree,fish,trees,False,0.660423,0.733333,Q4
2696,flatfish,pear,fish,fruit_and_vegetables,False,0.561831,0.375,Q1
2697,flatfish,pickup_truck,fish,vehicles_1,False,0.659826,0.789474,Q4
2698,flatfish,pine_tree,fish,trees,False,0.541715,0.809524,Q4
2699,flatfish,plain,fish,large_natural_outdoor_scenes,False,0.58912,0.692308,Q4
2700,flatfish,plate,fish,food_containers,False,0.575306,0.777778,Q4
2701,flatfish,poppy,fish,flowers,False,0.70141,0.8,Q4
2702,flatfish,porcupine,fish,medium_mammals,False,0.450573,0.809524,Q4
2703,flatfish,possum,fish,medium_mammals,False,0.546517,0.809524,Q4
2704,flatfish,rabbit,fish,small_mammals,False,0.454821,0.818182,Q4
2705,flatfish,raccoon,fish,medium_mammals,False,0.576589,0.666667,Q4
2706,flatfish,ray,fish,fish,True,0.300783,0.875,Q4
2707,flatfish,road,fish,large_man_made_outdoor_things,False,0.707588,0.733333,Q4
2708,flatfish,rocket,fish,vehicles_2,False,0.59392,0.764706,Q4
2709,flatfish,rose,fish,flowers,False,0.72268,0.789474,Q2
2710,flatfish,sea,fish,large_natural_outdoor_scenes,False,0.575273,0.692308,Q4
2711,flatfish,seal,fish,aquatic_mammals,False,0.357544,0.818182,Q4
2712,flatfish,shark,fish,fish,True,0.483452,0.818182,Q4
2713,flatfish,shrew,fish,small_mammals,False,0.380093,0.75,Q4
2714,flatfish,skunk,fish,medium_mammals,False,0.539424,0.733333,Q4
2715,flatfish,skyscraper,fish,large_man_made_outdoor_things,False,0.618933,0.75,Q4
2716,flatfish,snail,fish,non_insect_invertebrates,False,0.504839,0.789474,Q4
2717,flatfish,snake,fish,reptiles,False,0.64281,0.8,Q4
2718,flatfish,spider,fish,non_insect_invertebrates,False,0.570334,0.789474,Q4
2719,flatfish,squirrel,fish,small_mammals,False,0.447388,0.809524,Q4
2720,flatfish,streetcar,fish,vehicles_2,False,0.716328,0.777778,Q2
2721,flatfish,sunflower,fish,flowers,False,0.801698,0.8,Q2
2722,flatfish,sweet_pepper,fish,fruit_and_vegetables,False,0.763648,0.444444,Q3
2723,flatfish,table,fish,household_furniture,False,0.656981,0.857143,Q4
2724,flatfish,tank,fish,vehicles_2,False,0.554336,0.777778,Q4
2725,flatfish,telephone,fish,household_electrical_devices,False,0.737612,0.764706,Q2
2726,flatfish,television,fish,household_electrical_devices,False,0.642673,0.777778,Q4
2727,flatfish,tiger,fish,large_carnivores,False,0.632621,0.692308,Q4
2728,flatfish,tractor,fish,vehicles_2,False,0.674072,0.777778,Q4
2729,flatfish,train,fish,vehicles_1,False,0.635916,0.764706,Q4
2730,flatfish,trout,fish,fish,True,0.295483,0.333333,Q1
2731,flatfish,tulip,fish,flowers,False,0.718433,0.789474,Q2
2732,flatfish,turtle,fish,reptiles,False,0.364172,0.777778,Q4
2733,flatfish,wardrobe,fish,household_furniture,False,0.711352,0.764706,Q4
2734,flatfish,whale,fish,aquatic_mammals,False,0.50778,0.714286,Q4
2735,flatfish,willow_tree,fish,trees,False,0.544688,0.789474,Q4
2736,flatfish,wolf,fish,large_carnivores,False,0.609765,0.818182,Q4
2737,flatfish,woman,fish,people,False,0.523035,0.714286,Q4
2738,flatfish,worm,fish,non_insect_invertebrates,False,0.610485,0.764706,Q4
2739,forest,fox,large_natural_outdoor_scenes,medium_mammals,False,0.629896,0.9,Q4
2740,forest,girl,large_natural_outdoor_scenes,people,False,0.568152,0.846154,Q4
2741,forest,hamster,large_natural_outdoor_scenes,small_mammals,False,0.783451,0.894737,Q2
2742,forest,house,large_natural_outdoor_scenes,large_man_made_outdoor_things,False,0.344774,0.857143,Q4
2743,forest,kangaroo,large_natural_outdoor_scenes,large_omnivores_and_herbivores,False,0.589625,0.894737,Q4
2744,forest,keyboard,large_natural_outdoor_scenes,household_electrical_devices,False,0.779791,0.866667,Q2
2745,forest,lamp,large_natural_outdoor_scenes,household_electrical_devices,False,0.647868,0.866667,Q4
2746,forest,lawn_mower,large_natural_outdoor_scenes,vehicles_2,False,0.769028,0.875,Q2
2747,forest,leopard,large_natural_outdoor_scenes,large_carnivores,False,0.617942,0.764706,Q4
2748,forest,lion,large_natural_outdoor_scenes,large_carnivores,False,0.692665,0.904762,Q4
2749,forest,lizard,large_natural_outdoor_scenes,reptiles,False,0.600186,0.894737,Q4
2750,forest,lobster,large_natural_outdoor_scenes,non_insect_invertebrates,False,0.606805,0.857143,Q4
2751,forest,man,large_natural_outdoor_scenes,people,False,0.527543,0.833333,Q4
2752,forest,maple_tree,large_natural_outdoor_scenes,trees,False,0.253009,0.733333,Q4
2753,forest,motorcycle,large_natural_outdoor_scenes,vehicles_1,False,0.753929,0.882353,Q2
2754,forest,mountain,large_natural_outdoor_scenes,large_natural_outdoor_scenes,True,0.418593,0.833333,Q4
2755,forest,mouse,large_natural_outdoor_scenes,small_mammals,False,0.646855,0.894737,Q4
2756,forest,mushroom,large_natural_outdoor_scenes,fruit_and_vegetables,False,0.592461,0.875,Q4
2757,forest,oak_tree,large_natural_outdoor_scenes,trees,False,0.264929,0.733333,Q4
2758,forest,orange,large_natural_outdoor_scenes,fruit_and_vegetables,False,0.835934,0.866667,Q2
2759,forest,orchid,large_natural_outdoor_scenes,flowers,False,0.792513,0.888889,Q2
2760,forest,otter,large_natural_outdoor_scenes,aquatic_mammals,False,0.497662,0.764706,Q4
2761,forest,palm_tree,large_natural_outdoor_scenes,trees,False,0.444101,0.846154,Q4
2762,forest,pear,large_natural_outdoor_scenes,fruit_and_vegetables,False,0.730873,0.857143,Q2
2763,forest,pickup_truck,large_natural_outdoor_scenes,vehicles_1,False,0.581051,0.882353,Q4
2764,forest,pine_tree,large_natural_outdoor_scenes,trees,False,0.187273,0.894737,Q4
2765,forest,plain,large_natural_outdoor_scenes,large_natural_outdoor_scenes,True,0.323789,0.818182,Q4
2766,forest,plate,large_natural_outdoor_scenes,food_containers,False,0.750199,0.875,Q2
2767,forest,poppy,large_natural_outdoor_scenes,flowers,False,0.776378,0.888889,Q2
2768,forest,porcupine,large_natural_outdoor_scenes,medium_mammals,False,0.578816,0.894737,Q4
2769,forest,possum,large_natural_outdoor_scenes,medium_mammals,False,0.668552,0.894737,Q4
2770,forest,rabbit,large_natural_outdoor_scenes,small_mammals,False,0.59495,0.9,Q4
2771,forest,raccoon,large_natural_outdoor_scenes,medium_mammals,False,0.613155,0.764706,Q4
2772,forest,ray,large_natural_outdoor_scenes,fish,False,0.632399,0.714286,Q4
2773,forest,road,large_natural_outdoor_scenes,large_man_made_outdoor_things,False,0.406024,0.846154,Q4
2774,forest,rocket,large_natural_outdoor_scenes,vehicles_2,False,0.563798,0.866667,Q4
2775,forest,rose,large_natural_outdoor_scenes,flowers,False,0.755444,0.882353,Q2
2776,forest,sea,large_natural_outdoor_scenes,large_natural_outdoor_scenes,True,0.466449,0.818182,Q4
2777,forest,seal,large_natural_outdoor_scenes,aquatic_mammals,False,0.569206,0.9,Q4
2778,forest,shark,large_natural_outdoor_scenes,fish,False,0.707225,0.9,Q4
2779,forest,shrew,large_natural_outdoor_scenes,small_mammals,False,0.512803,0.857143,Q4
2780,forest,skunk,large_natural_outdoor_scenes,medium_mammals,False,0.552535,0.846154,Q4
2781,forest,skyscraper,large_natural_outdoor_scenes,large_man_made_outdoor_things,False,0.54773,0.857143,Q4
2782,forest,snail,large_natural_outdoor_scenes,non_insect_invertebrates,False,0.674058,0.882353,Q4
2783,forest,snake,large_natural_outdoor_scenes,reptiles,False,0.741564,0.888889,Q2
2784,forest,spider,large_natural_outdoor_scenes,non_insect_invertebrates,False,0.621132,0.882353,Q4
2785,forest,squirrel,large_natural_outdoor_scenes,small_mammals,False,0.552279,0.894737,Q4
2786,forest,streetcar,large_natural_outdoor_scenes,vehicles_2,False,0.586654,0.875,Q4
2787,forest,sunflower,large_natural_outdoor_scenes,flowers,False,0.772594,0.888889,Q2
2788,forest,sweet_pepper,large_natural_outdoor_scenes,fruit_and_vegetables,False,0.847869,0.875,Q2
2789,forest,table,large_natural_outdoor_scenes,household_furniture,False,0.637013,0.5,Q1
2790,forest,tank,large_natural_outdoor_scenes,vehicles_2,False,0.514994,0.875,Q4
2791,forest,telephone,large_natural_outdoor_scenes,household_electrical_devices,False,0.835355,0.866667,Q2
2792,forest,television,large_natural_outdoor_scenes,household_electrical_devices,False,0.659563,0.875,Q4
2793,forest,tiger,large_natural_outdoor_scenes,large_carnivores,False,0.645036,0.818182,Q4
2794,forest,tractor,large_natural_outdoor_scenes,vehicles_2,False,0.599911,0.875,Q4
2795,forest,train,large_natural_outdoor_scenes,vehicles_1,False,0.479583,0.866667,Q4
2796,forest,trout,large_natural_outdoor_scenes,fish,False,0.669463,0.846154,Q4
2797,forest,tulip,large_natural_outdoor_scenes,flowers,False,0.744153,0.882353,Q2
2798,forest,turtle,large_natural_outdoor_scenes,reptiles,False,0.656311,0.875,Q4
2799,forest,wardrobe,large_natural_outdoor_scenes,household_furniture,False,0.693151,0.866667,Q4
2800,forest,whale,large_natural_outdoor_scenes,aquatic_mammals,False,0.720504,0.833333,Q2
2801,forest,willow_tree,large_natural_outdoor_scenes,trees,False,0.1901,0.882353,Q4
2802,forest,wolf,large_natural_outdoor_scenes,large_carnivores,False,0.619444,0.9,Q4
2803,forest,woman,large_natural_outdoor_scenes,people,False,0.604147,0.833333,Q4
2804,forest,worm,large_natural_outdoor_scenes,non_insect_invertebrates,False,0.692852,0.866667,Q4
2805,fox,girl,medium_mammals,people,False,0.661817,0.5,Q1
2806,fox,hamster,medium_mammals,small_mammals,False,0.485169,0.185185,Q1
2807,fox,house,medium_mammals,large_man_made_outdoor_things,False,0.700624,0.636364,Q4
2808,fox,kangaroo,medium_mammals,large_omnivores_and_herbivores,False,0.335125,0.259259,Q1
2809,fox,keyboard,medium_mammals,household_electrical_devices,False,0.837529,0.652174,Q2
2810,fox,lamp,medium_mammals,household_electrical_devices,False,0.737975,0.652174,Q2
2811,fox,lawn_mower,medium_mammals,vehicles_2,False,0.817404,0.666667,Q2
