sample_id,class_u,class_v,contrast1,contrast2,quadrant,d_perc,d_sem,learner,episode_id,c1,margin
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,random,24,0.38,1.2686
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,centroid,25,0.7267,0.2631
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,exemplar_knn_k3,25,0.68,1.1227
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,logreg,25,0.7267,0.5649
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,random,25,0.3467,1.1512
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,centroid,26,0.6933,0.2306
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,exemplar_knn_k3,26,0.7067,0.9847
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,logreg,26,0.7067,0.4525
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,random,26,0.2933,1.273
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,centroid,27,0.74,0.2518
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,exemplar_knn_k3,27,0.7267,1.1744
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,logreg,27,0.76,0.5088
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,random,27,0.3333,1.2134
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,centroid,28,0.8067,0.3239
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,exemplar_knn_k3,28,0.8067,1.4381
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,logreg,28,0.8067,0.7222
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,random,28,0.26,1.1805
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,centroid,29,0.7333,0.2569
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,exemplar_knn_k3,29,0.7267,1.2146
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,logreg,29,0.7667,0.5088
43,mouse,streetcar,possum,oak_tree,Q2,0.745843,0.652174,random,29,0.36,1.1324
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,0,0.9,0.205
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,0,0.8667,1.1472
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,0,0.8,0.5795
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,0,0.3667,1.1951
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,1,0.82,0.426
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,1,0.8133,1.4454
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,1,0.8133,0.8461
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,1,0.38,1.2956
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,2,0.8467,0.223
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,2,0.82,1.095
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,2,0.8133,0.5645
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,2,0.32,1.3653
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,3,0.8133,0.3707
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,3,0.8133,1.4618
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,3,0.8133,0.7667
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,3,0.4133,1.0606
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,4,0.8533,0.2116
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,4,0.84,1.1617
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,4,0.7933,0.5601
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,4,0.2333,1.1339
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,5,0.82,0.2015
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,5,0.78,1.0925
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,5,0.7933,0.5397
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,5,0.38,1.1092
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,6,0.8067,0.4128
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,6,0.8,1.4819
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,6,0.82,0.8254
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,6,0.3467,1.2288
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,7,0.8667,0.1946
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,7,0.9,1.0733
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,7,0.8,0.5028
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,7,0.3867,1.1787
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,8,0.8,0.1865
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,8,0.8,1.1252
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,8,0.7733,0.5842
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,8,0.26,1.1972
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,9,0.8133,0.3787
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,9,0.8133,1.4485
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,9,0.82,0.7695
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,9,0.38,1.1585
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,10,0.82,0.3465
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,10,0.82,1.2829
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,10,0.82,0.7079
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,10,0.3667,1.2112
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,11,0.8667,0.1979
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,11,0.8733,1.0711
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,11,0.8133,0.5105
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,11,0.3867,1.2956
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,12,0.82,0.3849
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,12,0.82,1.4181
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,12,0.82,0.7669
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,12,0.3,1.1863
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,13,0.82,0.4092
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,13,0.8133,1.447
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,13,0.8133,0.8077
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,13,0.32,1.1933
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,14,0.82,0.3737
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,14,0.82,1.384
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,14,0.82,0.7811
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,14,0.3267,1.1785
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,15,0.8467,0.1852
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,15,0.9067,1.1235
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,15,0.8,0.5376
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,15,0.3467,1.2355
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,16,0.94,0.2057
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,16,0.9267,1.1707
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,16,0.8133,0.5956
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,16,0.4067,1.0936
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,17,0.9067,0.1949
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,17,0.8667,0.9491
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,17,0.8133,0.4948
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,17,0.3867,1.44
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,18,0.78,0.3989
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,18,0.78,1.373
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,18,0.78,0.7765
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,18,0.4,1.0921
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,19,0.8,0.4227
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,19,0.8,1.4686
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,19,0.7933,0.8289
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,19,0.4,1.3235
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,20,0.84,0.1942
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,20,0.8267,0.9496
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,20,0.8,0.4915
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,20,0.3533,1.2485
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,21,0.7933,0.3622
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,21,0.8,1.331
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,21,0.8,0.7342
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,21,0.4467,1.2899
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,22,0.7333,0.1956
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,22,0.6933,1.0474
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,22,0.7267,0.5017
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,22,0.3067,1.0817
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,23,0.86,0.1942
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,23,0.84,1.1083
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,23,0.8067,0.5244
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,23,0.3,1.2254
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,24,0.7733,0.1743
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,24,0.7533,0.994
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,24,0.78,0.4802
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,24,0.3533,1.2569
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,25,0.8667,0.1831
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,25,0.82,0.9819
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,25,0.7667,0.4689
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,25,0.3467,1.1657
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,26,0.7867,0.1795
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,26,0.7667,1.0026
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,26,0.7933,0.4673
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,26,0.3,1.2956
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,27,0.76,0.21
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,27,0.78,1.0229
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,27,0.7667,0.5215
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,27,0.32,1.3044
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,28,0.8133,0.4067
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,28,0.8067,1.3751
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,28,0.8133,0.8261
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,28,0.36,1.1322
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,centroid,29,0.84,0.1936
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,exemplar_knn_k3,29,0.8133,1.049
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,logreg,29,0.7933,0.5571
44,oak_tree,orange,raccoon,plain,Q2,0.821873,0.647059,random,29,0.38,1.1914
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,0,0.82,0.3823
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,0,0.8333,1.3087
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,0,0.82,0.7607
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,0,0.3667,1.301
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,1,0.8733,0.2684
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,1,0.8467,1.068
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,1,0.9733,0.5361
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,1,0.42,1.1499
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,2,0.82,0.359
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,2,0.82,1.2087
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,2,0.82,0.697
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,2,0.38,1.2591
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,3,0.8133,0.2843
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,3,0.8,1.0622
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,3,0.8133,0.5753
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,3,0.3333,1.2501
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,4,0.82,0.382
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,4,0.82,1.2529
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,4,0.8133,0.7688
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,4,0.3333,1.402
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,5,0.8133,0.4007
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,5,0.82,1.3198
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,5,0.8,0.7514
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,5,0.28,1.1686
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,6,0.82,0.2855
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,6,0.8133,1.0744
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,6,0.82,0.5897
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,6,0.2867,1.2121
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,7,0.82,0.3792
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,7,0.8133,1.2519
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,7,0.82,0.7495
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,7,0.3333,1.1746
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,8,0.8333,0.3853
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,8,0.8267,1.2401
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,8,0.8467,0.737
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,8,0.3933,1.1853
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,9,0.8333,0.2643
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,9,0.8133,1.0353
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,9,0.86,0.5628
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,9,0.32,1.138
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,10,0.8533,0.2761
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,10,0.86,1.0353
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,10,0.9133,0.5478
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,10,0.3,1.2676
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,11,0.8333,0.3742
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,11,0.8267,1.2045
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,11,0.8333,0.7256
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,11,0.3467,1.2375
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,12,0.8533,0.2894
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,12,0.84,1.1295
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,12,0.8533,0.5949
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,12,0.34,1.1609
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,13,0.9,0.2851
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,13,0.92,1.0641
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,13,0.8933,0.5864
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,13,0.32,1.1765
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,14,0.88,0.3098
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,14,0.86,1.0592
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,14,0.8933,0.6326
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,14,0.4,1.34
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,15,0.82,0.3848
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,15,0.82,1.2686
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,15,0.82,0.7695
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,15,0.38,1.1773
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,16,0.84,0.3688
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,16,0.8333,1.1969
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,16,0.84,0.7133
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,16,0.3333,1.1465
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,17,0.8333,0.3327
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,17,0.82,1.1491
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,17,0.8467,0.6862
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,17,0.3333,1.1613
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,18,0.8067,0.309
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,18,0.8267,1.1643
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,18,0.8067,0.618
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,18,0.3333,1.2985
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,19,0.8267,0.2865
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,19,0.8467,1.1458
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,19,0.88,0.5731
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,19,0.3867,1.277
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,20,0.8133,0.3947
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,20,0.8133,1.3109
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,20,0.8,0.7725
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,20,0.34,1.2279
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,21,0.82,0.292
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,21,0.8,1.0718
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,21,0.82,0.5658
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,21,0.32,1.3015
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,22,0.8067,0.3796
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,22,0.82,1.2739
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,22,0.8067,0.7326
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,22,0.3267,1.1847
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,23,0.82,0.3743
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,23,0.8,1.2499
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,23,0.8133,0.7345
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,23,0.3467,1.2708
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,24,0.8333,0.3884
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,24,0.82,1.2928
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,24,0.8267,0.7617
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,24,0.3067,1.2735
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,25,0.8267,0.3616
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,25,0.82,1.241
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,25,0.82,0.7014
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,25,0.3467,1.2114
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,26,0.86,0.3785
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,26,0.84,1.2919
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,26,0.9467,0.711
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,26,0.2933,1.3363
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,27,0.82,0.3976
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,27,0.8067,1.2922
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,27,0.82,0.7727
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,27,0.3267,1.2704
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,28,0.8333,0.268
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,28,0.9333,1.0504
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,28,0.8467,0.4967
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,28,0.4467,1.258
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,centroid,29,0.82,0.3965
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,exemplar_knn_k3,29,0.82,1.278
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,logreg,29,0.82,0.8057
45,orange,porcupine,dinosaur,lawn_mower,Q2,0.885331,0.68,random,29,0.32,1.2444
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,centroid,0,0.7867,0.3649
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,exemplar_knn_k3,0,0.8,1.3664
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,logreg,0,0.8,0.7305
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,random,0,0.3733,1.107
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,centroid,1,0.86,0.2454
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,exemplar_knn_k3,1,0.8267,1.0434
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,logreg,1,0.8067,0.5274
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,random,1,0.3933,1.1433
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,centroid,2,0.8133,0.3897
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,exemplar_knn_k3,2,0.8067,1.3536
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,logreg,2,0.8133,0.7335
46,orchid,sea,fox,pine_tree,Q2,0.861732,0.764706,random,2,0.3067,1.2588
