experiment_id,round,agent_id,label,cohesion,vector_norm,shift_from_previous,distance_to_initial,n_points
exp_003b,82,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,82,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,82,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,83,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,83,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,83,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,83,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,83,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,83,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,83,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,83,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,83,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,84,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,84,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,84,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,84,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,84,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,84,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,84,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,84,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,84,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,85,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,85,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,85,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,85,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,85,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,85,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,85,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,85,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,85,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,86,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,86,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,86,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,86,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,86,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,86,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,86,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,86,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,86,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,87,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,87,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,87,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,87,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,87,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,87,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,87,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,87,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,87,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,88,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,88,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,88,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,88,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,88,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,88,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,88,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,88,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,88,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,89,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,89,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,89,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,89,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,89,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,89,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,89,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,89,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,89,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,90,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,90,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,90,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,90,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,90,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,90,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,90,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,90,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,90,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,91,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,91,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,91,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,91,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,91,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,91,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,91,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,91,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,91,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,92,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,92,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,92,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,92,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,92,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,92,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,92,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,92,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,92,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,93,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,93,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,93,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,93,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,93,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,93,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,93,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,93,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,93,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,94,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,94,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,94,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,94,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,94,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,94,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,94,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,94,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,94,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,95,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,95,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,95,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,95,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,95,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,95,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,95,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,95,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,95,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,96,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,96,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,96,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,96,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,96,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,96,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,96,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,96,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,96,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,97,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,97,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,97,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,97,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,97,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,97,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,97,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,97,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,97,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,98,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,98,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,98,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,98,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,98,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,98,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,98,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,98,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,98,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,99,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,99,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,99,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,99,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,99,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,99,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,99,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,99,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,99,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,100,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,100,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,100,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,100,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,100,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,100,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,100,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,100,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,100,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
